Country,Crop,Year,Yield,Region,latitude,longitude,Current Average Temperature (dC)_area_weighted,Current Average Temperature_point_coordinate (dC),Current Annual Precipitation (mm) _area_weighted,Current Annual Precipitation  (mm) _point_coordinate,Future_Mid-point,Climate scenario,Scenario source,Local delta T,Local delta T from 2005,Annual Precipitation change each study  (mm),Annual Precipitation change  from 2005 (mm),Global delta T from pre-industrial period,Global delta T from 2005,Projected yield (t/ha),Climate impacts (%),Climate impacts relative to 2005,Climate impacts per dC (%),Climate impacts per decade (%),CO2,CO2 ppm,Fertiliser,Irrigation,Cultivar,Soil organic matter management,Planting time,Tillage,Others,Adaptation,Adaptation type,Seasonal Precipitation change (mm) each study (local baseperiod),Base precipitation (annual) (mm) (local base period),Annual Preciptation change (%) (relative to local base),Base precipitation (seasonal) (mm) (local base period)
Japan,Rice,2005,6.648300117,Asia,36.2048,138.253,12.8835434,9.483380318,1750.680846,1237.055779,2050,RCP8.5,CMIP5,2.14,2.14,52.2236,52.2236,2.593,1.803,4.7697,25.5043,25.5043,11.9178972,5.667622222,Yes,545.35,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,1803.0
Japan,Rice,2005,6.648300117,Asia,36.2048,138.253,12.8835434,9.483380318,1750.680846,1237.055779,2080,RCP2.6,CMIP5,1.291,1.291,72.3096,72.3096,1.833,1.043,4.2808,2.56997,2.56997,1.990681642,0.3426626667,Yes,431.45,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Japan,Rice,2005,6.648300117,Asia,36.2048,138.253,12.8835434,9.483380318,1750.680846,1237.055779,2080,RCP4.5,CMIP5,2.173,2.173,107.3688,107.3688,2.607,1.817,4.2789,4.22652,4.22652,1.945016107,0.563536,Yes,530.65,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Japan,Rice,2005,6.648300117,Asia,36.2048,138.253,12.8835434,9.483380318,1750.680846,1237.055779,2080,RCP8.5,CMIP5,3.932,3.932,80.344,80.344,4.118,3.328,4.1775,5.75874,5.75874,1.464582909,0.767832,Yes,763.4,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Japan,Rice,2005,6.648300117,Asia,36.2048,138.253,12.8835434,9.483380318,1750.680846,1237.055779,2080,RCP2.6,CMIP5,1.291,1.291,72.3096,72.3096,1.833,1.043,4.5238,7.37156,7.37156,5.70996127,0.9828746667,Yes,431.45,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Japan,Rice,2005,6.648300117,Asia,36.2048,138.253,12.8835434,9.483380318,1750.680846,1237.055779,2080,RCP4.5,CMIP5,2.173,2.173,107.3688,107.3688,2.607,1.817,4.9944,20.9392,20.9392,9.636079153,2.791893333,Yes,530.65,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Japan,Rice,2005,6.648300117,Asia,36.2048,138.253,12.8835434,9.483380318,1750.680846,1237.055779,2080,RCP8.5,CMIP5,3.932,3.932,80.344,80.344,4.118,3.328,5.5717,40.3215,40.3215,10.25470498,5.3762,Yes,763.4,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Japan,Wheat,2005,4.096955504,Asia,36.2048,138.253,12.8835434,9.483380318,1750.680846,1237.055779,2030,RCP2.6,CMIP5,0.99,0.99,43.0936,43.0936,1.587,0.797,3.8796,-2.39706,-2.39706,-2.421272727,-0.958824,Yes,429.9,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Japan,Wheat,2005,4.096955504,Asia,36.2048,138.253,12.8835434,9.483380318,1750.680846,1237.055779,2030,RCP4.5,CMIP5,1.001,1.001,44.1892,44.1892,1.572,0.782,3.869,-1.7365,-1.7365,-1.734765235,-0.6946,Yes,436.55,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Japan,Wheat,2005,4.096955504,Asia,36.2048,138.253,12.8835434,9.483380318,1750.680846,1237.055779,2030,RCP8.5,CMIP5,1.093,1.093,0.7304,0.7304,1.728,0.938,3.811,-0.3883,-0.3883,-0.3552607502,-0.15532,Yes,451.9,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Japan,Wheat,2005,4.096955504,Asia,36.2048,138.253,12.8835434,9.483380318,1750.680846,1237.055779,2030,RCP2.6,CMIP5,0.99,0.99,43.0936,43.0936,1.587,0.797,4.0931,1.8909,1.8909,1.91,0.75636,Yes,429.9,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Japan,Wheat,2005,4.096955504,Asia,36.2048,138.253,12.8835434,9.483380318,1750.680846,1237.055779,2030,RCP4.5,CMIP5,1.001,1.001,44.1892,44.1892,1.572,0.782,4.1147,3.4047,3.4047,3.401298701,1.36188,Yes,436.55,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Japan,Wheat,2005,4.096955504,Asia,36.2048,138.253,12.8835434,9.483380318,1750.680846,1237.055779,2030,RCP8.5,CMIP5,1.093,1.093,0.7304,0.7304,1.728,0.938,4.1237,6.58777,6.58777,6.027236962,2.635108,Yes,451.9,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Japan,Wheat,2005,4.096955504,Asia,36.2048,138.253,12.8835434,9.483380318,1750.680846,1237.055779,2050,RCP2.6,CMIP5,1.288,1.288,87.2828,87.2828,1.791,1.001,4.14,4.7619,4.7619,3.697127329,1.0582,Yes,442.15,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Japan,Wheat,2005,4.096955504,Asia,36.2048,138.253,12.8835434,9.483380318,1750.680846,1237.055779,2050,RCP4.5,CMIP5,1.54,1.54,58.0668,58.0668,2.094,1.304,4.076,4.41476,4.41476,2.866727273,0.9810577778,Yes,487.15,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Japan,Wheat,2005,4.096955504,Asia,36.2048,138.253,12.8835434,9.483380318,1750.680846,1237.055779,2050,RCP8.5,CMIP5,2.14,2.14,52.2236,52.2236,2.593,1.803,4.0378,7.12513,7.12513,3.3295,1.583362222,Yes,545.35,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Japan,Wheat,2005,4.096955504,Asia,36.2048,138.253,12.8835434,9.483380318,1750.680846,1237.055779,2050,RCP2.6,CMIP5,1.288,1.288,87.2828,87.2828,1.791,1.001,4.4307,11.0944,11.0944,8.613664596,2.465422222,Yes,442.15,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Japan,Wheat,2005,4.096955504,Asia,36.2048,138.253,12.8835434,9.483380318,1750.680846,1237.055779,2050,RCP4.5,CMIP5,1.54,1.54,58.0668,58.0668,2.094,1.304,4.5763,16.3259,16.3259,10.60123377,3.627977778,Yes,487.15,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Japan,Wheat,2005,4.096955504,Asia,36.2048,138.253,12.8835434,9.483380318,1750.680846,1237.055779,2050,RCP8.5,CMIP5,2.14,2.14,52.2236,52.2236,2.593,1.803,4.7697,25.5043,25.5043,11.9178972,5.667622222,Yes,545.35,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,1803.0
Japan,Wheat,2005,4.096955504,Asia,36.2048,138.253,12.8835434,9.483380318,1750.680846,1237.055779,2080,RCP2.6,CMIP5,1.291,1.291,72.3096,72.3096,1.833,1.043,4.2808,2.56997,2.56997,1.990681642,0.3426626667,Yes,431.45,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Japan,Wheat,2005,4.096955504,Asia,36.2048,138.253,12.8835434,9.483380318,1750.680846,1237.055779,2080,RCP4.5,CMIP5,2.173,2.173,107.3688,107.3688,2.607,1.817,4.2789,4.22652,4.22652,1.945016107,0.563536,Yes,530.65,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Japan,Wheat,2005,4.096955504,Asia,36.2048,138.253,12.8835434,9.483380318,1750.680846,1237.055779,2080,RCP8.5,CMIP5,3.932,3.932,80.344,80.344,4.118,3.328,4.1775,5.75874,5.75874,1.464582909,0.767832,Yes,763.4,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Japan,Wheat,2005,4.096955504,Asia,36.2048,138.253,12.8835434,9.483380318,1750.680846,1237.055779,2080,RCP2.6,CMIP5,1.291,1.291,72.3096,72.3096,1.833,1.043,4.5238,7.37156,7.37156,5.70996127,0.9828746667,Yes,431.45,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Japan,Wheat,2005,4.096955504,Asia,36.2048,138.253,12.8835434,9.483380318,1750.680846,1237.055779,2080,RCP4.5,CMIP5,2.173,2.173,107.3688,107.3688,2.607,1.817,4.9944,20.9392,20.9392,9.636079153,2.791893333,Yes,530.65,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Japan,Wheat,2005,4.096955504,Asia,36.2048,138.253,12.8835434,9.483380318,1750.680846,1237.055779,2080,RCP8.5,CMIP5,3.932,3.932,80.344,80.344,4.118,3.328,5.5717,40.3215,40.3215,10.25470498,5.3762,Yes,763.4,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Japan,Maize,2008,2.53968254,Asia,36.2048,138.253,9.483380318,9.483380318,1237.055779,1237.055779,2050,RCP2.6,CMIP5,0.0,0.8899053232,0.0,62.77954431,1.42,0.63,0.0,4.9,5.25,5.899503985,1.166666667,Yes,442.70046,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Japan,Maize,2008,2.53968254,Asia,36.2048,138.253,9.483380318,9.483380318,1237.055779,1237.055779,2050,RCP8.5,CMIP5,0.0,1.300617527,0.0,71.77395742,1.8,1.01,0.0,4.5,4.821428571,3.707030294,1.071428571,Yes,540.54279,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Japan,Rice,2008,6.778580209,Asia,36.2048,138.253,9.483380318,9.483380318,1237.055779,1237.055779,2050,RCP2.6,CMIP5,0.0,0.8899053232,0.0,62.77954431,1.42,0.63,0.0,4.9,5.25,5.899503985,1.166666667,Yes,442.70046,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Japan,Rice,2008,6.778580209,Asia,36.2048,138.253,9.483380318,9.483380318,1237.055779,1237.055779,2050,RCP8.5,CMIP5,0.0,1.300617527,0.0,71.77395742,1.8,1.01,0.0,4.5,4.821428571,3.707030294,1.071428571,Yes,540.54279,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Japan,Wheat,2008,4.220306513,Asia,36.2048,138.253,9.483380318,9.483380318,1237.055779,1237.055779,2050,RCP2.6,CMIP5,0.0,0.8899053232,0.0,62.77954431,1.42,0.63,0.0,4.9,5.25,5.899503985,1.166666667,Yes,442.70046,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Japan,Wheat,2008,4.220306513,Asia,36.2048,138.253,9.483380318,9.483380318,1237.055779,1237.055779,2050,RCP8.5,CMIP5,0.0,1.300617527,0.0,71.77395742,1.8,1.01,0.0,4.5,4.821428571,3.707030294,1.071428571,Yes,540.54279,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Kenya,Maize,1995,1.875851787,Africa,-0.02356,37.9062,22.31237984,22.31237984,1298.856696,1298.856696,2025,A1FI,CMIP3,2.8,1.866666667,0.0,28.87321723,1.39,0.6,0.0,-10.57998,-7.05332,-3.778564286,-3.52666,Yes,427.780923,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Kenya,Maize,1995,1.875851787,Africa,-0.02356,37.9062,22.31237984,22.31237984,1298.856696,1298.856696,2025,A1FI,CMIP3,1.6,1.066666667,0.0,3.915783159,1.39,0.6,0.0,-2.19,-1.46,-1.36875,-0.73,Yes,449.0,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Kenya,Maize,1995,1.875851787,Africa,-0.02356,37.9062,22.31237984,22.31237984,1298.856696,1298.856696,2025,B1,CMIP3,1.8,1.2,0.0,14.97658934,1.08,0.29,0.0,-1.579998,-1.053332,-0.8777766667,-0.526666,Yes,418.868323,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Kenya,Maize,1995,1.875851787,Africa,-0.02356,37.9062,22.31237984,22.31237984,1298.856696,1298.856696,2025,B1,CMIP3,1.0,0.6666666667,0.0,13.91622669,1.08,0.29,0.0,-0.319998,-0.213332,-0.319998,-0.106666,Yes,418.868323,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Kenya,Rice,1995,4.0,Africa,-0.02356,37.9062,22.31237984,22.31237984,1298.856696,1298.856696,2025,A1FI,CMIP3,2.8,1.866666667,0.0,28.87321723,1.39,0.6,0.0,-10.57998,-7.05332,-3.778564286,-3.52666,Yes,427.780923,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Kenya,Rice,1995,4.0,Africa,-0.02356,37.9062,22.31237984,22.31237984,1298.856696,1298.856696,2025,A1FI,CMIP3,1.6,1.066666667,0.0,3.915783159,1.39,0.6,0.0,-2.19,-1.46,-1.36875,-0.73,Yes,449.0,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Kenya,Rice,1995,4.0,Africa,-0.02356,37.9062,22.31237984,22.31237984,1298.856696,1298.856696,2025,B1,CMIP3,1.8,1.2,0.0,14.97658934,1.08,0.29,0.0,-1.579998,-1.053332,-0.8777766667,-0.526666,Yes,418.868323,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Kenya,Rice,1995,4.0,Africa,-0.02356,37.9062,22.31237984,22.31237984,1298.856696,1298.856696,2025,B1,CMIP3,1.0,0.6666666667,0.0,13.91622669,1.08,0.29,0.0,-0.319998,-0.213332,-0.319998,-0.106666,Yes,418.868323,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Kenya,Wheat,1995,2.106410645,Africa,-0.02356,37.9062,22.31237984,22.31237984,1298.856696,1298.856696,2025,A1FI,CMIP3,2.8,1.866666667,0.0,28.87321723,1.39,0.6,0.0,-10.57998,-7.05332,-3.778564286,-3.52666,Yes,427.780923,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Kenya,Wheat,1995,2.106410645,Africa,-0.02356,37.9062,22.31237984,22.31237984,1298.856696,1298.856696,2025,A1FI,CMIP3,1.6,1.066666667,0.0,3.915783159,1.39,0.6,0.0,-2.19,-1.46,-1.36875,-0.73,Yes,449.0,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Kenya,Wheat,1995,2.106410645,Africa,-0.02356,37.9062,22.31237984,22.31237984,1298.856696,1298.856696,2025,B1,CMIP3,1.8,1.2,0.0,14.97658934,1.08,0.29,0.0,-1.579998,-1.053332,-0.8777766667,-0.526666,Yes,418.868323,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Kenya,Wheat,1995,2.106410645,Africa,-0.02356,37.9062,22.31237984,22.31237984,1298.856696,1298.856696,2025,B1,CMIP3,1.0,0.6666666667,0.0,13.91622669,1.08,0.29,0.0,-0.319998,-0.213332,-0.319998,-0.106666,Yes,418.868323,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Kenya,Maize,2000,1.44,Africa,-0.02356,37.9062,22.31237984,22.31237984,1298.856696,1298.856696,2070,RCP8.5,CMIP5,3.7,3.435714286,0.0,108.5323849,3.12,2.33,0.0,-34.0,-31.57142857,-9.189189189,-4.857142857,Yes,677.07762,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Kenya,Maize,2000,1.44,Africa,-0.02356,37.9062,22.31237984,22.31237984,1298.856696,1298.856696,2070,RCP8.5,CMIP5,3.7,3.435714286,0.0,108.5323849,3.12,2.33,0.0,28.0,26.0,7.567567568,4.0,Yes,677.07762,No,No,Yes,No,No,No,No,Yes,Cultivar,0.0,0.0,0.0,0.0
Kenya,Rice,2000,3.770998415,Africa,-0.02356,37.9062,22.31237984,22.31237984,1298.856696,1298.856696,2070,RCP8.5,CMIP5,3.7,3.435714286,0.0,108.5323849,3.12,2.33,0.0,-34.0,-31.57142857,-9.189189189,-4.857142857,Yes,677.07762,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Kenya,Rice,2000,3.770998415,Africa,-0.02356,37.9062,22.31237984,22.31237984,1298.856696,1298.856696,2070,RCP8.5,CMIP5,3.7,3.435714286,0.0,108.5323849,3.12,2.33,0.0,28.0,26.0,7.567567568,4.0,Yes,677.07762,No,No,Yes,No,No,No,No,Yes,Cultivar,0.0,0.0,0.0,0.0
Kenya,Wheat,2000,1.549160308,Africa,-0.02356,37.9062,22.31237984,22.31237984,1298.856696,1298.856696,2070,RCP8.5,CMIP5,3.7,3.435714286,0.0,108.5323849,3.12,2.33,0.0,-34.0,-31.57142857,-9.189189189,-4.857142857,Yes,677.07762,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Kenya,Wheat,2000,1.549160308,Africa,-0.02356,37.9062,22.31237984,22.31237984,1298.856696,1298.856696,2070,RCP8.5,CMIP5,3.7,3.435714286,0.0,108.5323849,3.12,2.33,0.0,28.0,26.0,7.567567568,4.0,Yes,677.07762,No,No,Yes,No,No,No,No,Yes,Cultivar,0.0,0.0,0.0,0.0
Kenya,Maize,2005,1.640517909,Africa,-0.02356,37.9062,24.8545898,22.31237984,766.7687134,1298.856696,2030,RCP2.6,CMIP5,0.631,0.631,45.2848,45.2848,1.587,0.797,4.5152,-38.4626,-38.4626,-60.95499208,-15.38504,Yes,429.9,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Kenya,Maize,2005,1.640517909,Africa,-0.02356,37.9062,24.8545898,22.31237984,766.7687134,1298.856696,2030,RCP4.5,CMIP5,0.679,0.679,6.5736,6.5736,1.572,0.782,4.1032,-42.4073,-42.4073,-62.45552283,-16.96292,Yes,436.55,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Kenya,Maize,2005,1.640517909,Africa,-0.02356,37.9062,24.8545898,22.31237984,766.7687134,1298.856696,2030,RCP8.5,CMIP5,0.817,0.817,47.8412,47.8412,1.728,0.938,3.8328,-42.1418,-42.1418,-51.58115055,-16.85672,Yes,451.9,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Kenya,Maize,2005,1.640517909,Africa,-0.02356,37.9062,24.8545898,22.31237984,766.7687134,1298.856696,2030,RCP2.6,CMIP5,0.631,0.631,45.2848,45.2848,1.587,0.797,4.6844,-35.9913,-35.9913,-57.0385103,-14.39652,Yes,429.9,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Kenya,Maize,2005,1.640517909,Africa,-0.02356,37.9062,24.8545898,22.31237984,766.7687134,1298.856696,2030,RCP4.5,CMIP5,0.679,0.679,6.5736,6.5736,1.572,0.782,4.2614,-40.0552,-40.0552,-58.99145803,-16.02208,Yes,436.55,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Kenya,Maize,2005,1.640517909,Africa,-0.02356,37.9062,24.8545898,22.31237984,766.7687134,1298.856696,2030,RCP8.5,CMIP5,0.817,0.817,47.8412,47.8412,1.728,0.938,4.0433,-38.5803,-38.5803,-47.22190942,-15.43212,Yes,451.9,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Kenya,Maize,2005,1.640517909,Africa,-0.02356,37.9062,24.8545898,22.31237984,766.7687134,1298.856696,2050,RCP2.6,CMIP5,0.812,0.812,13.1472,13.1472,1.791,1.001,4.896,-42.4931,-42.4931,-52.33140394,-9.442911111,Yes,442.15,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Kenya,Maize,2005,1.640517909,Africa,-0.02356,37.9062,24.8545898,22.31237984,766.7687134,1298.856696,2050,RCP4.5,CMIP5,1.15,1.15,47.1108,47.1108,2.094,1.304,4.6531,-43.8108,-43.8108,-38.09634783,-9.735733333,Yes,487.15,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Kenya,Maize,2005,1.640517909,Africa,-0.02356,37.9062,24.8545898,22.31237984,766.7687134,1298.856696,2050,RCP8.5,CMIP5,1.654,1.654,23.738,23.738,2.593,1.803,3.8245,-51.1635,-51.1635,-30.93319226,-11.36966667,Yes,545.35,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Kenya,Maize,2005,1.640517909,Africa,-0.02356,37.9062,24.8545898,22.31237984,766.7687134,1298.856696,2050,RCP2.6,CMIP5,0.812,0.812,13.1472,13.1472,1.791,1.001,5.1239,-39.5706,-39.5706,-48.73226601,-8.793466667,Yes,442.15,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Kenya,Maize,2005,1.640517909,Africa,-0.02356,37.9062,24.8545898,22.31237984,766.7687134,1298.856696,2050,RCP4.5,CMIP5,1.15,1.15,47.1108,47.1108,2.094,1.304,5.0358,-38.5973,-38.5973,-33.56286957,-8.577177778,Yes,487.15,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Kenya,Maize,2005,1.640517909,Africa,-0.02356,37.9062,24.8545898,22.31237984,766.7687134,1298.856696,2050,RCP8.5,CMIP5,1.654,1.654,23.738,23.738,2.593,1.803,4.3036,-43.8857,-43.8857,-26.53307134,-9.752377778,Yes,545.35,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Kenya,Maize,2005,1.640517909,Africa,-0.02356,37.9062,24.8545898,22.31237984,766.7687134,1298.856696,2080,RCP2.6,CMIP5,0.761,0.761,48.9368,48.9368,1.833,1.043,5.1981,-41.2546,-41.2546,-54.21103811,-5.500613333,Yes,431.45,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Kenya,Maize,2005,1.640517909,Africa,-0.02356,37.9062,24.8545898,22.31237984,766.7687134,1298.856696,2080,RCP4.5,CMIP5,1.624,1.624,93.4912,93.4912,2.607,1.817,4.6568,-46.8913,-46.8913,-28.8739532,-6.252173333,Yes,530.65,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Kenya,Maize,2005,1.640517909,Africa,-0.02356,37.9062,24.8545898,22.31237984,766.7687134,1298.856696,2080,RCP8.5,CMIP5,3.272,3.272,128.5504,128.5504,4.118,3.328,3.5125,-58.742,-58.742,-17.95293399,-7.832266667,Yes,763.4,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Kenya,Maize,2005,1.640517909,Africa,-0.02356,37.9062,24.8545898,22.31237984,766.7687134,1298.856696,2080,RCP2.6,CMIP5,0.761,0.761,48.9368,48.9368,1.833,1.043,5.3947,-38.8958,-38.8958,-51.11143233,-5.186106667,Yes,431.45,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Kenya,Maize,2005,1.640517909,Africa,-0.02356,37.9062,24.8545898,22.31237984,766.7687134,1298.856696,2080,RCP4.5,CMIP5,1.624,1.624,93.4912,93.4912,2.607,1.817,5.2096,-39.6481,-39.6481,-24.41385468,-5.286413333,Yes,530.65,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Kenya,Maize,2005,1.640517909,Africa,-0.02356,37.9062,24.8545898,22.31237984,766.7687134,1298.856696,2080,RCP8.5,CMIP5,3.272,3.272,128.5504,128.5504,4.118,3.328,4.1806,-49.0792,-49.0792,-14.9997555,-6.543893333,Yes,763.4,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Kenya,Rice,2005,3.932057716,Africa,-0.02356,37.9062,24.8545898,22.31237984,766.7687134,1298.856696,2030,RCP2.6,CMIP5,0.631,0.631,45.2848,45.2848,1.587,0.797,4.5152,-38.4626,-38.4626,-60.95499208,-15.38504,Yes,429.9,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Kenya,Rice,2005,3.932057716,Africa,-0.02356,37.9062,24.8545898,22.31237984,766.7687134,1298.856696,2030,RCP4.5,CMIP5,0.679,0.679,6.5736,6.5736,1.572,0.782,4.1032,-42.4073,-42.4073,-62.45552283,-16.96292,Yes,436.55,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Kenya,Rice,2005,3.932057716,Africa,-0.02356,37.9062,24.8545898,22.31237984,766.7687134,1298.856696,2030,RCP8.5,CMIP5,0.817,0.817,47.8412,47.8412,1.728,0.938,3.8328,-42.1418,-42.1418,-51.58115055,-16.85672,Yes,451.9,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Kenya,Rice,2005,3.932057716,Africa,-0.02356,37.9062,24.8545898,22.31237984,766.7687134,1298.856696,2030,RCP2.6,CMIP5,0.631,0.631,45.2848,45.2848,1.587,0.797,4.6844,-35.9913,-35.9913,-57.0385103,-14.39652,Yes,429.9,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Kenya,Rice,2005,3.932057716,Africa,-0.02356,37.9062,24.8545898,22.31237984,766.7687134,1298.856696,2030,RCP4.5,CMIP5,0.679,0.679,6.5736,6.5736,1.572,0.782,4.2614,-40.0552,-40.0552,-58.99145803,-16.02208,Yes,436.55,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Kenya,Rice,2005,3.932057716,Africa,-0.02356,37.9062,24.8545898,22.31237984,766.7687134,1298.856696,2030,RCP8.5,CMIP5,0.817,0.817,47.8412,47.8412,1.728,0.938,4.0433,-38.5803,-38.5803,-47.22190942,-15.43212,Yes,451.9,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Kenya,Rice,2005,3.932057716,Africa,-0.02356,37.9062,24.8545898,22.31237984,766.7687134,1298.856696,2050,RCP2.6,CMIP5,0.812,0.812,13.1472,13.1472,1.791,1.001,4.896,-42.4931,-42.4931,-52.33140394,-9.442911111,Yes,442.15,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Kenya,Rice,2005,3.932057716,Africa,-0.02356,37.9062,24.8545898,22.31237984,766.7687134,1298.856696,2050,RCP4.5,CMIP5,1.15,1.15,47.1108,47.1108,2.094,1.304,4.6531,-43.8108,-43.8108,-38.09634783,-9.735733333,Yes,487.15,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Kenya,Rice,2005,3.932057716,Africa,-0.02356,37.9062,24.8545898,22.31237984,766.7687134,1298.856696,2050,RCP8.5,CMIP5,1.654,1.654,23.738,23.738,2.593,1.803,3.8245,-51.1635,-51.1635,-30.93319226,-11.36966667,Yes,545.35,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Kenya,Rice,2005,3.932057716,Africa,-0.02356,37.9062,24.8545898,22.31237984,766.7687134,1298.856696,2050,RCP2.6,CMIP5,0.812,0.812,13.1472,13.1472,1.791,1.001,5.1239,-39.5706,-39.5706,-48.73226601,-8.793466667,Yes,442.15,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Kenya,Rice,2005,3.932057716,Africa,-0.02356,37.9062,24.8545898,22.31237984,766.7687134,1298.856696,2050,RCP4.5,CMIP5,1.15,1.15,47.1108,47.1108,2.094,1.304,5.0358,-38.5973,-38.5973,-33.56286957,-8.577177778,Yes,487.15,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
